player_name,season,wk,Game_date,OPP,Result,AST,PDEF
Jacob Phillips,Regular Season,7,10/25/2020,Bengals,W 37 - 34,,
Jacob Phillips,Regular Season,6,10/18/2020,Steelers,L 7 - 38,,
Jacob Phillips,Regular Season,5,10/11/2020,Colts,W 32 - 23,0,0
Jacob Phillips,Regular Season,4,10/04/2020,Cowboys,W 49 - 38,0,1
Jacob Phillips,Regular Season,3,09/27/2020,Football Team,W 34 - 20,,
Jacob Phillips,Regular Season,2,09/18/2020,Bengals,W 35 - 30,,
Jacob Phillips,Regular Season,1,09/13/2020,Ravens,L 6 - 38,1,0
Jacob Phillips,Post Season,2,01/17/2021,Chiefs,L 17 - 22,1,0
Jacob Phillips,Post Season,1,01/11/2021,Steelers,W 48 - 37,0,0
Harrison Phillips,Regular Season,17,01/03/2021,Dolphins,W 56 - 26,1,0
Harrison Phillips,Regular Season,16,12/29/2020,Patriots,W 38 - 9,0,0
Harrison Phillips,Regular Season,15,12/19/2020,Broncos,W 48 - 19,0,0
Harrison Phillips,Regular Season,14,12/14/2020,Steelers,W 26 - 15,3,0
Harrison Phillips,Regular Season,13,12/08/2020,49ers,W 34 - 24,1,0
Harrison Phillips,Regular Season,12,11/29/2020,Chargers,W 27 - 17,,
Harrison Phillips,Regular Season,10,11/15/2020,Cardinals,L 30 - 32,,
Harrison Phillips,Regular Season,9,11/08/2020,Seahawks,W 44 - 34,,
Harrison Phillips,Regular Season,8,11/01/2020,Patriots,W 24 - 21,1,0
Harrison Phillips,Regular Season,3,09/27/2020,Rams,W 35 - 32,,
Harrison Phillips,Regular Season,7,10/25/2020,Jets,W 18 - 10,,
Harrison Phillips,Regular Season,2,09/20/2020,Dolphins,W 31 - 28,0,0
Harrison Phillips,Regular Season,6,10/19/2020,Chiefs,L 17 - 26,,
Harrison Phillips,Regular Season,1,09/13/2020,Jets,W 27 - 17,0,0
Harrison Phillips,Regular Season,5,10/13/2020,Titans,L 16 - 42,1,0
Harrison Phillips,Regular Season,4,10/04/2020,Raiders,W 30 - 23,0,0
Harrison Phillips,Post Season,2,01/17/2021,Ravens,W 17 - 3,3,0
Harrison Phillips,Post Season,1,01/09/2021,Colts,W 27 - 24,1,0
Jordan Phillips,Regular Season,14,12/13/2020,Giants,W 26 - 7,1,0
Jordan Phillips,Regular Season,10,11/15/2020,Bills,W 32 - 30,,
Jordan Phillips,Regular Season,9,11/08/2020,Dolphins,L 31 - 34,,
Jordan Phillips,Regular Season,3,09/27/2020,Lions,L 23 - 26,0,0
Jordan Phillips,Regular Season,7,10/26/2020,Seahawks,W 37 - 34,0,0
Jordan Phillips,Regular Season,2,09/20/2020,Football Team,W 30 - 15,0,0
Jordan Phillips,Regular Season,6,10/20/2020,Cowboys,W 38 - 10,0,0
Jordan Phillips,Regular Season,1,09/13/2020,49ers,W 24 - 20,,
Jordan Phillips,Regular Season,5,10/11/2020,Jets,W 30 - 10,0,0
Jordan Phillips,Regular Season,4,10/04/2020,Panthers,L 21 - 31,0,1
Kyle Phillips,Regular Season,3,09/27/2020,Colts,L 7 - 36,0,0
Kyle Phillips,Regular Season,7,10/25/2020,Bills,L 10 - 18,,
Kyle Phillips,Regular Season,2,09/20/2020,49ers,L 13 - 31,1,0
Kyle Phillips,Regular Season,6,10/18/2020,Dolphins,L 0 - 24,1,0
Kyle Phillips,Regular Season,1,09/13/2020,Bills,L 17 - 27,0,0
Kyle Phillips,Regular Season,5,10/11/2020,Cardinals,L 10 - 30,0,0
Kyle Phillips,Regular Season,4,10/02/2020,Broncos,L 28 - 37,2,0
Scottie Phillips,Regular Season,17,01/03/2021,Titans,L 38 - 41,,
Scottie Phillips,Regular Season,16,12/27/2020,Bengals,L 31 - 37,,
Scottie Phillips,Regular Season,15,12/20/2020,Colts,L 20 - 27,4.5,1
Scottie Phillips,Regular Season,14,12/13/2020,Bears,L 7 - 36,,
Scottie Phillips,Regular Season,13,12/06/2020,Colts,L 20 - 26,,
Scottie Phillips,Regular Season,12,11/26/2020,Lions,W 41 - 25,,
Scottie Phillips,Regular Season,11,11/22/2020,Patriots,W 27 - 20,,
Scottie Phillips,Regular Season,1,09/11/2020,Chiefs,L 20 - 34,,
Artavis Pierce,Regular Season,17,01/03/2021,Packers,L 16 - 35,-1,
Artavis Pierce,Regular Season,16,12/27/2020,Jaguars,W 41 - 17,13,
Artavis Pierce,Regular Season,15,12/20/2020,Vikings,W 33 - 27,,
Artavis Pierce,Regular Season,14,12/13/2020,Texans,W 36 - 7,,
Artavis Pierce,Regular Season,13,12/06/2020,Lions,L 30 - 34,,
Artavis Pierce,Regular Season,12,11/30/2020,Packers,L 25 - 41,,
Artavis Pierce,Regular Season,10,11/17/2020,Vikings,L 13 - 19,3,
Artavis Pierce,Regular Season,9,11/08/2020,Titans,L 17 - 24,,
Artavis Pierce,Regular Season,8,11/01/2020,Saints,L 23 - 26,,
Artavis Pierce,Regular Season,7,10/27/2020,Rams,L 10 - 24,,
Artavis Pierce,Regular Season,6,10/18/2020,Panthers,W 23 - 16,,
Artavis Pierce,Regular Season,5,10/09/2020,Buccaneers,W 20 - 19,,
Artavis Pierce,Regular Season,4,10/04/2020,Colts,L 11 - 19,,
Artavis Pierce,Post Season,1,01/10/2021,Saints,L 9 - 21,,
Tyre Phillips,Regular Season,17,01/03/2021,Bengals,W 38 - 3,,
Tyre Phillips,Regular Season,16,12/27/2020,Giants,W 27 - 13,,
Tyre Phillips,Regular Season,15,12/20/2020,Jaguars,W 40 - 14,,
Tyre Phillips,Regular Season,14,12/15/2020,Browns,W 47 - 42,,
Tyre Phillips,Regular Season,13,12/09/2020,Cowboys,W 34 - 17,,
Tyre Phillips,Regular Season,12,12/02/2020,Steelers,L 14 - 19,,
Tyre Phillips,Regular Season,8,11/01/2020,Steelers,L 24 - 28,,
Tyre Phillips,Regular Season,3,09/29/2020,Chiefs,L 20 - 34,,
Tyre Phillips,Regular Season,2,09/20/2020,Texans,W 33 - 16,,
Tyre Phillips,Regular Season,6,10/18/2020,Eagles,W 30 - 28,,
Tyre Phillips,Regular Season,5,10/11/2020,Bengals,W 27 - 3,,
Tyre Phillips,Regular Season,4,10/04/2020,Football Team,W 31 - 17,,
Tyre Phillips,Regular Season,1,09/13/2020,Browns,W 38 - 6,,
Tyre Phillips,Post Season,2,01/17/2021,Bills,L 3 - 17,,
Tyre Phillips,Post Season,1,01/10/2021,Titans,W 20 - 13,,
James Pierre,Regular Season,17,01/03/2021,Browns,L 22 - 24,1,0
James Pierre,Regular Season,16,12/27/2020,Colts,W 28 - 24,1,0
James Pierre,Regular Season,15,12/22/2020,Bengals,L 17 - 27,,
James Pierre,Regular Season,14,12/14/2020,Bills,L 15 - 26,,
James Pierre,Regular Season,13,12/07/2020,Football Team,L 17 - 23,,
James Pierre,Regular Season,12,12/02/2020,Ravens,W 19 - 14,1,0
James Pierre,Regular Season,11,11/22/2020,Jaguars,W 27 - 3,0,0
James Pierre,Regular Season,10,11/15/2020,Bengals,W 36 - 10,,
James Pierre,Regular Season,9,11/08/2020,Cowboys,W 24 - 19,0,0
James Pierre,Regular Season,8,11/01/2020,Ravens,W 28 - 24,,
James Pierre,Regular Season,7,10/25/2020,Titans,W 27 - 24,0,0
James Pierre,Regular Season,2,09/20/2020,Broncos,W 26 - 21,,
James Pierre,Regular Season,6,10/18/2020,Browns,W 38 - 7,0,0
James Pierre,Regular Season,1,09/14/2020,Giants,W 26 - 16,,
James Pierre,Regular Season,5,10/11/2020,Eagles,W 38 - 29,0,0
James Pierre,Regular Season,3,09/27/2020,Texans,W 28 - 21,,
James Pierre,Post Season,1,01/11/2021,Browns,L 37 - 48,0,1
Ross Pierschbacher,Regular Season,17,01/04/2021,Football Team,L 14 - 20,,
Ross Pierschbacher,Regular Season,16,12/27/2020,Cowboys,L 17 - 37,,
Ross Pierschbacher,Regular Season,15,12/20/2020,Cardinals,L 26 - 33,,
Ross Pierschbacher,Regular Season,9,11/08/2020,Football Team,W 23 - 20,,
Kevin Pierre-Louis,Regular Season,17,01/04/2021,Eagles,W 20 - 14,,
Kevin Pierre-Louis,Regular Season,16,12/27/2020,Panthers,L 13 - 20,,
Kevin Pierre-Louis,Regular Season,15,12/20/2020,Seahawks,L 15 - 20,,
Kevin Pierre-Louis,Regular Season,14,12/13/2020,49ers,W 23 - 15,0,0
Kevin Pierre-Louis,Regular Season,13,12/07/2020,Steelers,W 23 - 17,0,0
Kevin Pierre-Louis,Regular Season,12,11/26/2020,Cowboys,W 41 - 16,,
Kevin Pierre-Louis,Regular Season,11,11/22/2020,Bengals,W 20 - 9,2,0
Kevin Pierre-Louis,Regular Season,10,11/15/2020,Lions,L 27 - 30,0,0
Kevin Pierre-Louis,Regular Season,9,11/08/2020,Giants,L 20 - 23,0,0
Kevin Pierre-Louis,Regular Season,3,09/27/2020,Browns,L 20 - 34,3,0
Kevin Pierre-Louis,Regular Season,7,10/25/2020,Cowboys,W 25 - 3,1,1
Kevin Pierre-Louis,Regular Season,2,09/20/2020,Cardinals,L 15 - 30,6,0
Kevin Pierre-Louis,Regular Season,6,10/18/2020,Giants,L 19 - 20,2,1
Kevin Pierre-Louis,Regular Season,1,09/13/2020,Eagles,W 27 - 17,1,0
Kevin Pierre-Louis,Regular Season,5,10/11/2020,Rams,L 10 - 30,3,0
Kevin Pierre-Louis,Regular Season,4,10/04/2020,Ravens,L 17 - 31,2,0
Kevin Pierre-Louis,Post Season,1,01/10/2021,Buccaneers,L 23 - 31,1,0
Jared Pinkney,Regular Season,17,01/03/2021,Buccaneers,L 27 - 44,,
Jason Pierre-Paul,Regular Season,17,01/03/2021,Falcons,W 44 - 27,0,0
Jason Pierre-Paul,Regular Season,16,12/26/2020,Lions,W 47 - 7,2,2
Jason Pierre-Paul,Regular Season,15,12/20/2020,Falcons,W 31 - 27,,
Jason Pierre-Paul,Regular Season,14,12/13/2020,Vikings,W 26 - 14,1,0
Jason Pierre-Paul,Regular Season,12,11/29/2020,Chiefs,L 24 - 27,1,0
Jason Pierre-Paul,Regular Season,11,11/24/2020,Rams,L 24 - 27,2,2
Jason Pierre-Paul,Regular Season,10,11/15/2020,Panthers,W 46 - 23,1,1
Jason Pierre-Paul,Regular Season,9,11/09/2020,Saints,L 3 - 38,2,1
Jason Pierre-Paul,Regular Season,8,11/03/2020,Giants,W 25 - 23,2,0
Jason Pierre-Paul,Regular Season,3,09/27/2020,Broncos,W 28 - 10,1,0
Jason Pierre-Paul,Regular Season,7,10/25/2020,Raiders,W 45 - 20,,
Jason Pierre-Paul,Regular Season,2,09/20/2020,Panthers,W 31 - 17,1,0
Jason Pierre-Paul,Regular Season,6,10/18/2020,Packers,W 38 - 10,4,0
Jason Pierre-Paul,Regular Season,1,09/13/2020,Saints,L 23 - 34,1,0
Jason Pierre-Paul,Regular Season,5,10/09/2020,Bears,L 19 - 20,1,0
Jason Pierre-Paul,Regular Season,4,10/04/2020,Chargers,W 38 - 31,2,0
Jason Pierre-Paul,Post Season,2,01/17/2021,Saints,W 30 - 20,0,1
Jason Pierre-Paul,Post Season,1,01/10/2021,Football Team,W 31 - 23,1,1
Bradley Pinion,Regular Season,17,01/03/2021,Falcons,W 44 - 27,,
Bradley Pinion,Regular Season,16,12/26/2020,Lions,W 47 - 7,54,18
Bradley Pinion,Regular Season,15,12/20/2020,Falcons,W 31 - 27,205,41
Bradley Pinion,Regular Season,14,12/13/2020,Vikings,W 26 - 14,136,45.3
Bradley Pinion,Regular Season,12,11/29/2020,Chiefs,L 24 - 27,188,47
Bradley Pinion,Regular Season,11,11/24/2020,Rams,L 24 - 27,221,44.2
Bradley Pinion,Regular Season,10,11/15/2020,Panthers,W 46 - 23,,
Bradley Pinion,Regular Season,9,11/09/2020,Saints,L 3 - 38,131,32.8
Bradley Pinion,Regular Season,8,11/03/2020,Giants,W 25 - 23,115,38.3
Bradley Pinion,Regular Season,3,09/27/2020,Broncos,W 28 - 10,199,39.8
Bradley Pinion,Regular Season,7,10/25/2020,Raiders,W 45 - 20,128,42.7
Bradley Pinion,Regular Season,2,09/20/2020,Panthers,W 31 - 17,169,42.3
Bradley Pinion,Regular Season,6,10/18/2020,Packers,W 38 - 10,192,38.4
Bradley Pinion,Regular Season,1,09/13/2020,Saints,L 23 - 34,177,35.4
Bradley Pinion,Regular Season,5,10/09/2020,Bears,L 19 - 20,134,44.7
Bradley Pinion,Regular Season,4,10/04/2020,Chargers,W 38 - 31,161,53.7
Bradley Pinion,Post Season,2,01/17/2021,Saints,W 30 - 20,122,30.5
Bradley Pinion,Post Season,1,01/10/2021,Football Team,W 31 - 23,127,42.3
Danny Pinter,Regular Season,17,01/03/2021,Jaguars,W 28 - 14,,
Danny Pinter,Regular Season,16,12/27/2020,Steelers,L 24 - 28,,
Danny Pinter,Regular Season,15,12/20/2020,Texans,W 27 - 20,,
Danny Pinter,Regular Season,14,12/13/2020,Raiders,W 44 - 27,,
Danny Pinter,Regular Season,13,12/06/2020,Texans,W 26 - 20,,
Danny Pinter,Regular Season,12,11/29/2020,Titans,L 26 - 45,,
Danny Pinter,Regular Season,11,11/22/2020,Packers,W 34 - 31,,
Danny Pinter,Regular Season,10,11/13/2020,Titans,W 34 - 17,,
Danny Pinter,Regular Season,9,11/08/2020,Ravens,L 10 - 24,,
Danny Pinter,Regular Season,8,11/01/2020,Lions,W 41 - 21,,
Danny Pinter,Regular Season,3,09/27/2020,Jets,W 36 - 7,,
Danny Pinter,Regular Season,6,10/18/2020,Bengals,W 31 - 27,,
Danny Pinter,Regular Season,5,10/11/2020,Browns,L 23 - 32,,
Danny Pinter,Regular Season,4,10/04/2020,Bears,W 19 - 11,,
Danny Pinter,Regular Season,2,09/20/2020,Vikings,W 28 - 11,,
Danny Pinter,Regular Season,1,09/13/2020,Jaguars,L 20 - 27,,
Danny Pinter,Post Season,1,01/09/2021,Bills,L 24 - 27,,
Trey Pipkins,Regular Season,17,01/03/2021,Chiefs,W 38 - 21,,
Trey Pipkins,Regular Season,16,12/27/2020,Broncos,W 19 - 16,,
Trey Pipkins,Regular Season,13,12/06/2020,Patriots,L 0 - 45,,
Trey Pipkins,Regular Season,12,11/29/2020,Bills,L 17 - 27,,
Trey Pipkins,Regular Season,11,11/22/2020,Jets,W 34 - 28,,
Trey Pipkins,Regular Season,10,11/15/2020,Dolphins,L 21 - 29,,
Trey Pipkins,Regular Season,9,11/08/2020,Raiders,L 26 - 31,,
Trey Pipkins,Regular Season,8,11/01/2020,Broncos,L 30 - 31,,
Trey Pipkins,Regular Season,3,09/27/2020,Panthers,L 16 - 21,,
Trey Pipkins,Regular Season,7,10/25/2020,Jaguars,W 39 - 29,,
Trey Pipkins,Regular Season,2,09/20/2020,Chiefs,L 20 - 23,,
Trey Pipkins,Regular Season,1,09/13/2020,Bengals,W 16 - 13,,
Trey Pipkins,Regular Season,5,10/13/2020,Saints,L 27 - 30,,
Trey Pipkins,Regular Season,4,10/04/2020,Buccaneers,L 31 - 38,,
Michael Pittman,Regular Season,17,01/03/2021,Jaguars,W 28 - 14,14,1
Michael Pittman,Regular Season,16,12/27/2020,Steelers,L 24 - 28,12.7,
Michael Pittman,Regular Season,15,12/20/2020,Texans,W 27 - 20,9.5,
Michael Pittman,Regular Season,14,12/13/2020,Raiders,W 44 - 27,21,1
Michael Pittman,Regular Season,13,12/06/2020,Texans,W 26 - 20,9.2,
Michael Pittman,Regular Season,12,11/29/2020,Titans,L 26 - 45,14,
Michael Pittman,Regular Season,11,11/22/2020,Packers,W 34 - 31,22,
Michael Pittman,Regular Season,10,11/13/2020,Titans,W 34 - 17,14.4,1
Michael Pittman,Regular Season,9,11/08/2020,Ravens,L 10 - 24,14,
Michael Pittman,Regular Season,8,11/01/2020,Lions,W 41 - 21,6,
Michael Pittman,Regular Season,3,09/27/2020,Jets,W 36 - 7,8.7,
Michael Pittman,Regular Season,2,09/20/2020,Vikings,W 28 - 11,9.3,
Michael Pittman,Regular Season,1,09/13/2020,Jaguars,L 20 - 27,5,
Michael Pittman,Post Season,1,01/09/2021,Bills,L 24 - 27,18,1
Ethan Pocic,Regular Season,17,01/03/2021,49ers,W 26 - 23,,
Ethan Pocic,Regular Season,16,12/27/2020,Rams,W 20 - 9,,
Ethan Pocic,Regular Season,15,12/20/2020,Football Team,W 20 - 15,,
Ethan Pocic,Regular Season,14,12/13/2020,Jets,W 40 - 3,,
Ethan Pocic,Regular Season,13,12/06/2020,Giants,L 12 - 17,,
Ethan Pocic,Regular Season,12,12/01/2020,Eagles,W 23 - 17,,
Ethan Pocic,Regular Season,11,11/20/2020,Cardinals,W 28 - 21,,
Ethan Pocic,Regular Season,10,11/15/2020,Rams,L 16 - 23,,
Ethan Pocic,Regular Season,9,11/08/2020,Bills,L 34 - 44,,
Ethan Pocic,Regular Season,8,11/01/2020,49ers,W 37 - 27,,
